Step;Position;Density;Momentum;InternalEnergy
10;52.900000;1.000000;0.000000;1.000000
10;53.100000;1.000000;0.000000;1.000000
10;53.300000;1.000000;0.000000;1.000000
10;53.500000;1.000000;0.000000;1.000000
10;53.700000;1.000000;0.000000;1.000000
10;53.900000;1.000000;0.000000;1.000000
10;54.100000;1.000000;0.000000;1.000000
10;54.300000;1.000000;0.000000;1.000000
10;54.500000;1.000000;0.000000;1.000000
10;54.700000;1.000000;0.000000;1.000000
10;54.900000;1.000000;0.000000;1.000000
10;55.100000;1.000000;0.000000;1.000000
10;55.300000;1.000000;0.000000;1.000000
10;55.500000;1.000000;0.000000;1.000000
10;55.700000;1.000000;0.000000;1.000000
10;55.900000;1.000000;0.000000;1.000000
10;56.100000;1.000000;0.000000;1.000000
10;56.300000;1.000000;0.000000;1.000000
10;56.500000;1.000000;0.000000;1.000000
10;56.700000;1.000000;0.000000;1.000000
10;56.900000;1.000000;0.000000;1.000000
10;57.100000;1.000000;0.000000;1.000000
10;57.300000;1.000000;0.000000;1.000000
10;57.500000;1.000000;0.000000;1.000000
10;57.700000;1.000000;0.000000;1.000000
10;57.900000;1.000000;0.000000;1.000000
10;58.100000;1.000000;0.000000;1.000000
10;58.300000;1.000000;0.000000;1.000000
10;58.500000;1.000000;0.000000;1.000000
10;58.700000;1.000000;0.000000;1.000000
10;58.900000;1.000000;0.000000;1.000000
10;59.100000;1.000000;0.000000;1.000000
10;59.300000;1.000000;0.000000;1.000000
10;59.500000;1.000000;0.000000;1.000000
10;59.700000;1.000000;0.000000;1.000000
10;59.900000;1.000000;0.000000;1.000000
10;60.100000;1.000000;0.000000;1.000000
10;60.300000;1.000000;0.000000;1.000000
10;60.500000;1.000000;0.000000;1.000000
10;60.700000;1.000000;0.000000;1.000000
10;60.900000;1.000000;0.000000;1.000000
10;61.100000;1.000000;0.000000;1.000000
10;61.300000;1.000000;0.000000;1.000000
10;61.500000;1.000000;0.000000;1.000000
10;61.700000;1.000000;0.000000;1.000000
10;61.900000;1.000000;0.000000;1.000000
10;62.100000;1.000000;0.000000;1.000000
10;62.300000;1.000000;0.000000;1.000000
10;62.500000;1.000000;0.000000;1.000000
10;62.700000;1.000000;0.000000;1.000000
10;62.900000;1.000000;0.000000;1.000000
10;63.100000;1.000000;0.000000;1.000000
10;63.300000;1.000000;0.000000;1.000000
10;63.500000;1.000000;0.000000;1.000000
10;63.700000;1.000000;0.000000;1.000000
10;63.900000;1.000000;0.000000;1.000000
10;64.100000;1.000000;0.000000;1.000000
10;64.300000;1.000000;0.000000;1.000000
10;64.500000;1.000000;0.000000;1.000000
10;64.700000;1.000000;0.000000;1.000000
10;64.900000;1.000000;0.000000;1.000000
10;65.100000;1.000000;0.000000;1.000000
10;65.300000;1.000000;0.000000;1.000000
10;65.500000;1.000000;0.000000;1.000000
10;65.700000;1.000000;0.000000;1.000000
10;65.900000;1.000000;0.000000;1.000000
10;66.100000;1.000000;0.000000;1.000000
10;66.300000;1.000000;0.000000;1.000000
10;66.500000;1.000000;0.000000;1.000000
10;66.700000;1.000000;0.000000;1.000000
10;66.900000;1.000000;0.000000;1.000000
10;67.100000;1.000000;0.000000;1.000000
10;67.300000;1.000000;0.000000;1.000000
10;67.500000;1.000000;0.000000;1.000000
10;67.700000;1.000000;0.000000;1.000000
10;67.900000;1.000000;0.000000;1.000000
10;68.100000;1.000000;0.000000;1.000000
10;68.300000;1.000000;0.000000;1.000000
10;68.500000;1.000000;0.000000;1.000000
10;68.700000;1.000000;0.000000;1.000000
10;68.900000;1.000000;0.000000;1.000000
10;69.100000;1.000000;0.000000;1.000000
10;69.300000;1.000000;0.000000;1.000000
10;69.500000;1.000000;0.000000;1.000000
10;69.700000;1.000000;0.000000;1.000000
10;69.900000;1.000000;0.000000;1.000000
10;70.100000;1.000000;0.000000;1.000000
10;70.300000;1.000000;0.000000;1.000000
10;70.500000;1.000000;0.000000;1.000000
10;70.700000;1.000000;0.000000;1.000000
10;70.900000;1.000000;0.000000;1.000000
10;71.100000;1.000000;0.000000;1.000000
10;71.300000;1.000000;0.000000;1.000000
10;71.500000;1.000000;0.000000;1.000000
10;71.700000;1.000000;0.000000;1.000000
10;71.900000;1.000000;0.000000;1.000000
10;72.100000;1.000000;0.000000;1.000000
10;72.300000;1.000000;0.000000;1.000000
10;72.500000;1.000000;0.000000;1.000000
10;72.700000;1.000000;0.000000;1.000000
10;72.900000;1.000000;0.000000;1.000000
10;73.100000;1.000000;0.000000;1.000000
10;73.300000;1.000000;0.000000;1.000000
10;73.500000;1.000000;0.000000;1.000000
10;73.700000;1.000000;0.000000;1.000000
10;73.900000;1.000000;0.000000;1.000000
10;74.100000;1.000000;0.000000;1.000000
10;74.300000;1.000000;0.000000;1.000000
10;74.500000;1.000000;0.000000;1.000000
10;74.700000;1.000000;0.000000;1.000000
10;74.900000;1.000000;0.000000;1.000000
10;75.100000;1.000000;0.000000;1.000000
10;75.300000;1.000000;0.000000;1.000000
10;75.500000;1.000000;0.000000;1.000000
10;75.700000;1.000000;0.000000;1.000000
10;75.900000;1.000000;0.000000;1.000000
10;76.100000;1.000000;0.000000;1.000000
10;76.300000;1.000000;0.000000;1.000000
10;76.500000;1.000000;0.000000;1.000000
10;76.700000;1.000000;0.000000;1.000000
10;76.900000;1.000000;0.000000;1.000000
10;77.100000;1.000000;0.000000;1.000000
10;77.300000;1.000000;0.000000;1.000000
10;77.500000;1.000000;0.000000;1.000000
10;77.700000;1.000000;0.000000;1.000000
10;77.900000;1.000000;0.000000;1.000000
10;78.100000;1.000000;0.000000;1.000000
10;78.300000;1.000000;0.000000;1.000000
10;78.500000;1.000000;0.000000;1.000000
10;78.700000;1.000000;0.000000;1.000000
10;78.900000;1.000000;0.000000;1.000000
10;79.100000;1.000000;0.000000;1.000000
10;79.300000;1.000000;0.000000;1.000000
10;79.500000;1.000000;0.000000;1.000000
10;79.700000;1.000000;0.000000;1.000000
10;79.900000;1.000000;0.000000;1.000000
10;80.100000;1.000000;0.000000;1.000000
10;80.300000;1.000000;0.000000;1.000000
10;80.500000;1.000000;0.000000;1.000000
10;80.700000;1.000000;0.000000;1.000000
10;80.900000;1.000000;0.000000;1.000000
10;81.100000;1.000000;0.000000;1.000000
10;81.300000;1.000000;0.000000;1.000000
10;81.500000;1.000000;0.000000;1.000000
10;81.700000;1.000000;0.000000;1.000000
10;81.900000;1.000000;0.000000;1.000000
10;82.100000;1.000000;0.000000;1.000000
10;82.300000;1.000000;0.000000;1.000000
10;82.500000;1.000000;0.000000;1.000000
10;82.700000;1.000000;0.000000;1.000000
10;82.900000;1.000000;0.000000;1.000000
10;83.100000;1.000000;0.000000;1.000000
10;83.300000;1.000000;0.000000;1.000000
10;83.500000;1.000000;0.000000;1.000000
10;83.700000;1.000000;0.000000;1.000000
10;83.900000;1.000000;0.000000;1.000000
10;84.100000;1.000000;0.000000;1.000000
10;84.300000;1.000000;0.000000;1.000000
10;84.500000;1.000000;0.000000;1.000000
10;84.700000;1.000000;0.000000;1.000000
10;84.900000;1.000000;0.000000;1.000000
10;85.100000;1.000000;0.000000;1.000000
10;85.300000;1.000000;0.000000;1.000000
10;85.500000;1.000000;0.000000;1.000000
10;85.700000;1.000000;0.000000;1.000000
10;85.900000;1.000000;0.000000;1.000000
10;86.100000;1.000000;0.000000;1.000000
10;86.300000;1.000000;0.000000;1.000000
10;86.500000;1.000000;0.000000;1.000000
10;86.700000;1.000000;0.000000;1.000000
10;86.900000;1.000000;0.000000;1.000000
10;87.100000;1.000000;0.000000;1.000000
10;87.300000;1.000000;0.000000;1.000000
10;87.500000;1.000000;0.000000;1.000000
10;87.700000;1.000000;0.000000;1.000000
10;87.900000;1.000000;0.000000;1.000000
10;88.100000;1.000000;0.000000;1.000000
10;88.300000;1.000000;0.000000;1.000000
10;88.500000;1.000000;0.000000;1.000000
10;88.700000;1.000000;0.000000;1.000000
10;88.900000;1.000000;0.000000;1.000000
10;89.100000;1.000000;0.000000;1.000000
10;89.300000;1.000000;0.000000;1.000000
10;89.500000;1.000000;0.000000;1.000000
10;89.700000;1.000000;0.000000;1.000000
10;89.900000;1.000000;0.000000;1.000000
10;90.100000;1.000000;0.000000;1.000000
10;90.300000;1.000000;0.000000;1.000000
10;90.500000;1.000000;0.000000;1.000000
10;90.700000;1.000000;0.000000;1.000000
10;90.900000;1.000000;0.000000;1.000000
10;91.100000;1.000000;0.000000;1.000000
10;91.300000;1.000000;0.000000;1.000000
10;91.500000;1.000000;0.000000;1.000000
10;91.700000;1.000000;0.000000;1.000000
10;91.900000;1.000000;0.000000;1.000000
10;92.100000;1.000000;0.000000;1.000000
10;92.300000;1.000000;0.000000;1.000000
10;92.500000;1.000000;0.000000;1.000000
10;92.700000;1.000000;0.000000;1.000000
10;92.900000;1.000000;0.000000;1.000000
10;93.100000;1.000000;0.000000;1.000000
10;93.300000;1.000000;0.000000;1.000000
10;93.500000;1.000000;0.000000;1.000000
10;93.700000;1.000000;0.000000;1.000000
10;93.900000;1.000000;0.000000;1.000000
10;94.100000;1.000000;0.000000;1.000000
10;94.300000;1.000000;0.000000;1.000000
10;94.500000;1.000000;0.000000;1.000000
10;94.700000;1.000000;0.000000;1.000000
10;94.900000;1.000000;0.000000;1.000000
10;95.100000;1.000000;0.000000;1.000000
10;95.300000;1.000000;0.000000;1.000000
10;95.500000;1.000000;0.000000;1.000000
10;95.700000;1.000000;0.000000;1.000000
10;95.900000;1.000000;0.000000;1.000000
10;96.100000;1.000000;0.000000;1.000000
10;96.300000;1.000000;0.000000;1.000000
10;96.500000;1.000000;0.000000;1.000000
10;96.700000;1.000000;0.000000;1.000000
10;96.900000;1.000000;0.000000;1.000000
10;97.100000;1.000000;0.000000;1.000000
10;97.300000;1.000000;0.000000;1.000000
10;97.500000;1.000000;0.000000;1.000000
10;97.700000;1.000000;-0.000000;1.000000
10;97.900000;1.000000;0.000000;1.000000
10;98.100000;1.000000;-0.000000;1.000000
10;98.300000;1.000000;0.000000;1.000000
10;98.500000;1.000000;-0.000000;1.000000
10;98.700000;1.000000;0.000000;1.000000
10;98.900000;0.999996;-0.000000;0.999997
10;99.100000;1.000004;0.000051;1.000003
10;99.300000;0.999138;-0.000052;0.999309
10;99.500000;1.000872;0.006402;1.000658
10;99.700000;0.931883;-0.006055;0.941262
10;99.900000;1.068108;0.248732;0.996423
11;0.100000;2.157736;-0.534777;0.995867
11;0.300000;1.842236;0.014952;0.931156
11;0.500000;2.002400;-0.015977;1.000898
11;0.700000;1.997629;0.000152;0.999050
11;0.900000;2.000013;-0.000151;1.000005
11;1.100000;1.999987;0.000001;0.999995
11;1.300000;2.000000;-0.000001;1.000000
11;1.500000;2.000000;0.000000;1.000000
11;1.700000;2.000000;-0.000000;1.000000
11;1.900000;2.000000;0.000000;1.000000
11;2.100000;2.000000;-0.000000;1.000000
11;2.300000;2.000000;0.000000;1.000000
11;2.500000;2.000000;-0.000000;1.000000
11;2.700000;2.000000;0.000000;1.000000
11;2.900000;2.000000;0.000000;1.000000
11;3.100000;2.000000;0.000000;1.000000
11;3.300000;2.000000;0.000000;1.000000
11;3.500000;2.000000;0.000000;1.000000
11;3.700000;2.000000;0.000000;1.000000
11;3.900000;2.000000;0.000000;1.000000
11;4.100000;2.000000;0.000000;1.000000
11;4.300000;2.000000;0.000000;1.000000
11;4.500000;2.000000;0.000000;1.000000
11;4.700000;2.000000;0.000000;1.000000
11;4.900000;2.000000;0.000000;1.000000
11;5.100000;2.000000;0.000000;1.000000
11;5.300000;2.000000;0.000000;1.000000
11;5.500000;2.000000;0.000000;1.000000
11;5.700000;2.000000;0.000000;1.000000
11;5.900000;2.000000;0.000000;1.000000
11;6.100000;2.000000;0.000000;1.000000
11;6.300000;2.000000;0.000000;1.000000
11;6.500000;2.000000;0.000000;1.000000
11;6.700000;2.000000;0.000000;1.000000
11;6.900000;2.000000;0.000000;1.000000
11;7.100000;2.000000;0.000000;1.000000
11;7.300000;2.000000;0.000000;1.000000
11;7.500000;2.000000;0.000000;1.000000
11;7.700000;2.000000;0.000000;1.000000
11;7.900000;2.000000;0.000000;1.000000
11;8.100000;2.000000;0.000000;1.000000
11;8.300000;2.000000;0.000000;1.000000
11;8.500000;2.000000;0.000000;1.000000
11;8.700000;2.000000;0.000000;1.000000
11;8.900000;2.000000;0.000000;1.000000
11;9.100000;2.000000;0.000000;1.000000
11;9.300000;2.000000;0.000000;1.000000
11;9.500000;2.000000;0.000000;1.000000
11;9.700000;2.000000;0.000000;1.000000
11;9.900000;2.000000;0.000000;1.000000
11;10.100000;2.000000;0.000000;1.000000
11;10.300000;2.000000;0.000000;1.000000
11;10.500000;2.000000;0.000000;1.000000
11;10.700000;2.000000;0.000000;1.000000
11;10.900000;2.000000;0.000000;1.000000
11;11.100000;2.000000;0.000000;1.000000
11;11.300000;2.000000;0.000000;1.000000
11;11.500000;2.000000;0.000000;1.000000
11;11.700000;2.000000;0.000000;1.000000
11;11.900000;2.000000;0.000000;1.000000
11;12.100000;2.000000;0.000000;1.000000
11;12.300000;2.000000;0.000000;1.000000
11;12.500000;2.000000;0.000000;1.000000
11;12.700000;2.000000;0.000000;1.000000
11;12.900000;2.000000;0.000000;1.000000
11;13.100000;2.000000;0.000000;1.000000
11;13.300000;2.000000;0.000000;1.000000
11;13.500000;2.000000;0.000000;1.000000
11;13.700000;2.000000;0.000000;1.000000
11;13.900000;2.000000;0.000000;1.000000
11;14.100000;2.000000;0.000000;1.000000
11;14.300000;2.000000;0.000000;1.000000
11;14.500000;2.000000;0.000000;1.000000
11;14.700000;2.000000;0.000000;1.000000
11;14.900000;2.000000;0.000000;1.000000
11;15.100000;2.000000;0.000000;1.000000
11;15.300000;2.000000;0.000000;1.000000
11;15.500000;2.000000;0.000000;1.000000
11;15.700000;2.000000;0.000000;1.000000
11;15.900000;2.000000;0.000000;1.000000
11;16.100000;2.000000;0.000000;1.000000
11;16.300000;2.000000;0.000000;1.000000
11;16.500000;2.000000;0.000000;1.000000
11;16.700000;2.000000;0.000000;1.000000
11;16.900000;2.000000;0.000000;1.000000
11;17.100000;2.000000;0.000000;1.000000
11;17.300000;2.000000;0.000000;1.000000
11;17.500000;2.000000;0.000000;1.000000
11;17.700000;2.000000;0.000000;1.000000
11;17.900000;2.000000;0.000000;1.000000
11;18.100000;2.000000;0.000000;1.000000
11;18.300000;2.000000;0.000000;1.000000
11;18.500000;2.000000;0.000000;1.000000
11;18.700000;2.000000;0.000000;1.000000
11;18.900000;2.000000;0.000000;1.000000
11;19.100000;2.000000;0.000000;1.000000
11;19.300000;2.000000;0.000000;1.000000
11;19.500000;2.000000;0.000000;1.000000
11;19.700000;2.000000;0.000000;1.000000
11;19.900000;2.000000;0.000000;1.000000
11;20.100000;2.000000;0.000000;1.000000
11;20.300000;2.000000;0.000000;1.000000
11;20.500000;2.000000;0.000000;1.000000
11;20.700000;2.000000;0.000000;1.000000
11;20.900000;2.000000;0.000000;1.000000
11;21.100000;2.000000;0.000000;1.000000
11;21.300000;2.000000;0.000000;1.000000
11;21.500000;2.000000;0.000000;1.000000
11;21.700000;2.000000;0.000000;1.000000
11;21.900000;2.000000;0.000000;1.000000
11;22.100000;2.000000;0.000000;1.000000
11;22.300000;2.000000;0.000000;1.000000
11;22.500000;2.000000;0.000000;1.000000
11;22.700000;2.000000;0.000000;1.000000
11;22.900000;2.000000;0.000000;1.000000
11;23.100000;2.000000;0.000000;1.000000
11;23.300000;2.000000;0.000000;1.000000
11;23.500000;2.000000;0.000000;1.000000
11;23.700000;2.000000;0.000000;1.000000
11;23.900000;2.000000;0.000000;1.000000
11;24.100000;2.000000;0.000000;1.000000
11;24.300000;2.000000;0.000000;1.000000
11;24.500000;2.000000;0.000000;1.000000
11;24.700000;2.000000;0.000000;1.000000
11;24.900000;2.000000;0.000000;1.000000
11;25.100000;2.000000;0.000000;1.000000
11;25.300000;2.000000;0.000000;1.000000
11;25.500000;2.000000;0.000000;1.000000
11;25.700000;2.000000;0.000000;1.000000
11;25.900000;2.000000;0.000000;1.000000
11;26.100000;2.000000;0.000000;1.000000
11;26.300000;2.000000;0.000000;1.000000
11;26.500000;2.000000;0.000000;1.000000
11;26.700000;2.000000;0.000000;1.000000
11;26.900000;2.000000;0.000000;1.000000
11;27.100000;2.000000;0.000000;1.000000
11;27.300000;2.000000;0.000000;1.000000
11;27.500000;2.000000;0.000000;1.000000
11;27.700000;2.000000;0.000000;1.000000
11;27.900000;2.000000;0.000000;1.000000
11;28.100000;2.000000;0.000000;1.000000
11;28.300000;2.000000;0.000000;1.000000
11;28.500000;2.000000;0.000000;1.000000
11;28.700000;2.000000;0.000000;1.000000
11;28.900000;2.000000;0.000000;1.000000
11;29.100000;2.000000;0.000000;1.000000
11;29.300000;2.000000;0.000000;1.000000
11;29.500000;2.000000;0.000000;1.000000
11;29.700000;2.000000;0.000000;1.000000
11;29.900000;2.000000;0.000000;1.000000
11;30.100000;2.000000;0.000000;1.000000
11;30.300000;2.000000;0.000000;1.000000
11;30.500000;2.000000;0.000000;1.000000
11;30.700000;2.000000;0.000000;1.000000
11;30.900000;2.000000;0.000000;1.000000
11;31.100000;2.000000;0.000000;1.000000
11;31.300000;2.000000;0.000000;1.000000
11;31.500000;2.000000;0.000000;1.000000
11;31.700000;2.000000;0.000000;1.000000
11;31.900000;2.000000;0.000000;1.000000
11;32.100000;2.000000;0.000000;1.000000
11;32.300000;2.000000;0.000000;1.000000
11;32.500000;2.000000;0.000000;1.000000
11;32.700000;2.000000;0.000000;1.000000
11;32.900000;2.000000;0.000000;1.000000
11;33.100000;2.000000;0.000000;1.000000
11;33.300000;2.000000;0.000000;1.000000
11;33.500000;2.000000;0.000000;1.000000
11;33.700000;2.000000;0.000000;1.000000
11;33.900000;2.000000;0.000000;1.000000
11;34.100000;2.000000;0.000000;1.000000
11;34.300000;2.000000;0.000000;1.000000
11;34.500000;2.000000;0.000000;1.000000
11;34.700000;2.000000;0.000000;1.000000
11;34.900000;2.000000;0.000000;1.000000
11;35.100000;2.000000;0.000000;1.000000
11;35.300000;2.000000;0.000000;1.000000
11;35.500000;2.000000;0.000000;1.000000
11;35.700000;2.000000;0.000000;1.000000
11;35.900000;2.000000;0.000000;1.000000
11;36.100000;2.000000;0.000000;1.000000
11;36.300000;2.000000;0.000000;1.000000
11;36.500000;2.000000;0.000000;1.000000
11;36.700000;2.000000;0.000000;1.000000
11;36.900000;2.000000;0.000000;1.000000
11;37.100000;2.000000;0.000000;1.000000
11;37.300000;2.000000;0.000000;1.000000
11;37.500000;2.000000;0.000000;1.000000
11;37.700000;2.000000;0.000000;1.000000
11;37.900000;2.000000;0.000000;1.000000
11;38.100000;2.000000;0.000000;1.000000
11;38.300000;2.000000;0.000000;1.000000
11;38.500000;2.000000;0.000000;1.000000
11;38.700000;2.000000;0.000000;1.000000
11;38.900000;2.000000;0.000000;1.000000
11;39.100000;2.000000;0.000000;1.000000
11;39.300000;2.000000;0.000000;1.000000
11;39.500000;2.000000;0.000000;1.000000
11;39.700000;2.000000;0.000000;1.000000
11;39.900000;2.000000;0.000000;1.000000
11;40.100000;2.000000;0.000000;1.000000
11;40.300000;2.000000;0.000000;1.000000
11;40.500000;2.000000;0.000000;1.000000
11;40.700000;2.000000;0.000000;1.000000
11;40.900000;2.000000;0.000000;1.000000
11;41.100000;2.000000;0.000000;1.000000
11;41.300000;2.000000;0.000000;1.000000
11;41.500000;2.000000;0.000000;1.000000
11;41.700000;2.000000;0.000000;1.000000
11;41.900000;2.000000;0.000000;1.000000
11;42.100000;2.000000;0.000000;1.000000
11;42.300000;2.000000;0.000000;1.000000
11;42.500000;2.000000;0.000000;1.000000
11;42.700000;2.000000;0.000000;1.000000
11;42.900000;2.000000;0.000000;1.000000
11;43.100000;2.000000;0.000000;1.000000
11;43.300000;2.000000;0.000000;1.000000
11;43.500000;2.000000;0.000000;1.000000
11;43.700000;2.000000;0.000000;1.000000
11;43.900000;2.000000;0.000000;1.000000
11;44.100000;2.000000;0.000000;1.000000
11;44.300000;2.000000;0.000000;1.000000
11;44.500000;2.000000;0.000000;1.000000
11;44.700000;2.000000;0.000000;1.000000
11;44.900000;2.000000;0.000000;1.000000
11;45.100000;2.000000;0.000000;1.000000
11;45.300000;2.000000;0.000000;1.000000
11;45.500000;2.000000;0.000000;1.000000
11;45.700000;2.000000;0.000000;1.000000
11;45.900000;2.000000;0.000000;1.000000
11;46.100000;2.000000;0.000000;1.000000
11;46.300000;2.000000;0.000000;1.000000
11;46.500000;2.000000;0.000000;1.000000
11;46.700000;2.000000;0.000000;1.000000
11;46.900000;2.000000;0.000000;1.000000
11;47.100000;2.000000;0.000000;1.000000
11;47.300000;2.000000;0.000000;1.000000
11;47.500000;2.000000;0.000000;1.000000
11;47.700000;2.000000;0.000000;1.000000
11;47.900000;2.000000;0.000000;1.000000
11;48.100000;2.000000;0.000000;1.000000
11;48.300000;2.000000;0.000000;1.000000
11;48.500000;2.000000;0.000000;1.000000
11;48.700000;2.000000;0.000000;1.000000
11;48.900000;1.999993;0.000001;0.999997
11;49.100000;1.999987;0.000076;0.999995
11;49.300000;1.998802;0.000149;0.999521
11;49.500000;1.997661;0.008098;0.999087
11;49.700000;1.919300;0.014970;0.968227
11;49.900000;1.849863;0.231257;0.965633
11;50.100000;1.144812;0.260545;1.048054
11;50.300000;1.083911;0.029768;1.066489
11;50.500000;1.004420;0.008391;1.004002
11;50.700000;1.001220;0.000282;1.000978
11;50.900000;1.000024;0.000077;1.000020
11;51.100000;1.000007;0.000001;1.000005
11;51.300000;1.000000;0.000000;1.000000
11;51.500000;1.000000;0.000000;1.000000
11;51.700000;1.000000;0.000000;1.000000
11;51.900000;1.000000;0.000000;1.000000
11;52.100000;1.000000;0.000000;1.000000
11;52.300000;1.000000;0.000000;1.000000
11;52.500000;1.000000;0.000000;1.000000
11;52.700000;1.000000;0.000000;1.000000
11;52.900000;1.000000;0.000000;1.000000
11;53.100000;1.000000;0.000000;1.000000
11;53.300000;1.000000;0.000000;1.000000
